41.0545 	EXP 	btn_happiness: autoDraw = False
41.0545 	EXP 	btn_neutrality: autoDraw = False
41.0545 	EXP 	btn_sadness: autoDraw = False
41.0545 	EXP 	imageStim: image = 'faces/004_o_m_f_b.jpg'
41.0545 	EXP 	imageStim: autoDraw = True
41.0545 	EXP 	btn_anger: autoDraw = True
41.0545 	EXP 	btn_disgust: autoDraw = True
41.0545 	EXP 	btn_fear: autoDraw = True
41.0545 	EXP 	btn_happiness: autoDraw = True
41.0545 	EXP 	btn_neutrality: autoDraw = True
41.0545 	EXP 	btn_sadness: autoDraw = True
41.0673 	DATA 	Mouse: Left button down, pos=(630,154)
41.0677 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'image_file': 'faces/168_m_f_f_a.jpg', 'correct_emotion': 'fear', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
41.1501 	DATA 	Mouse:  Left button up, pos=(630,154)
41.1697 	EXP 	imageStim: autoDraw = False
41.1697 	EXP 	btn_anger: autoDraw = False
41.1697 	EXP 	btn_disgust: autoDraw = False
41.1697 	EXP 	btn_fear: autoDraw = False
41.1697 	EXP 	btn_happiness: autoDraw = False
41.1697 	EXP 	btn_neutrality: autoDraw = False
41.1697 	EXP 	btn_sadness: autoDraw = False
41.1697 	EXP 	imageStim: image = 'faces/168_m_f_f_a.jpg'
41.1697 	EXP 	imageStim: autoDraw = True
41.1697 	EXP 	btn_anger: autoDraw = True
41.1697 	EXP 	btn_disgust: autoDraw = True
41.1697 	EXP 	btn_fear: autoDraw = True
41.1697 	EXP 	btn_happiness: autoDraw = True
41.1697 	EXP 	btn_neutrality: autoDraw = True
41.1697 	EXP 	btn_sadness: autoDraw = True
41.2221 	DATA 	Mouse: Left button down, pos=(630,154)
41.2227 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'image_file': 'faces/066_y_m_d_a.jpg', 'correct_emotion': 'disgust', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
41.2988 	DATA 	Mouse:  Left button up, pos=(630,154)
41.3179 	EXP 	imageStim: autoDraw = False
41.3179 	EXP 	btn_anger: autoDraw = False
41.3179 	EXP 	btn_disgust: autoDraw = False
41.3179 	EXP 	btn_fear: autoDraw = False
41.3179 	EXP 	btn_happiness: autoDraw = False
41.3179 	EXP 	btn_neutrality: autoDraw = False
41.3179 	EXP 	btn_sadness: autoDraw = False
41.3179 	EXP 	imageStim: image = 'faces/066_y_m_d_a.jpg'
41.3179 	EXP 	imageStim: autoDraw = True
41.3179 	EXP 	btn_anger: autoDraw = True
41.3179 	EXP 	btn_disgust: autoDraw = True
41.3179 	EXP 	btn_fear: autoDraw = True
41.3179 	EXP 	btn_happiness: autoDraw = True
41.3179 	EXP 	btn_neutrality: autoDraw = True
41.3179 	EXP 	btn_sadness: autoDraw = True
41.3712 	DATA 	Mouse: Left button down, pos=(630,154)
41.3717 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'image_file': 'faces/066_y_m_s_b.jpg', 'correct_emotion': 'sadness', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
41.4472 	DATA 	Mouse:  Left button up, pos=(630,154)
41.4694 	EXP 	imageStim: autoDraw = False
41.4694 	EXP 	btn_anger: autoDraw = False
41.4694 	EXP 	btn_disgust: autoDraw = False
41.4694 	EXP 	btn_fear: autoDraw = False
41.4694 	EXP 	btn_happiness: autoDraw = False
41.4694 	EXP 	btn_neutrality: autoDraw = False
41.4694 	EXP 	btn_sadness: autoDraw = False
41.4694 	EXP 	imageStim: image = 'faces/066_y_m_s_b.jpg'
41.4694 	EXP 	imageStim: autoDraw = True
41.4694 	EXP 	btn_anger: autoDraw = True
41.4694 	EXP 	btn_disgust: autoDraw = True
41.4694 	EXP 	btn_fear: autoDraw = True
41.4694 	EXP 	btn_happiness: autoDraw = True
41.4694 	EXP 	btn_neutrality: autoDraw = True
41.4694 	EXP 	btn_sadness: autoDraw = True
41.5337 	DATA 	Mouse: Left button down, pos=(630,154)
41.5342 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'image_file': 'faces/168_m_f_s_a.jpg', 'correct_emotion': 'sadness', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
41.6070 	DATA 	Mouse:  Left button up, pos=(630,154)
41.6201 	EXP 	imageStim: autoDraw = False
41.6201 	EXP 	btn_anger: autoDraw = False
41.6201 	EXP 	btn_disgust: autoDraw = False
41.6201 	EXP 	btn_fear: autoDraw = False
41.6201 	EXP 	btn_happiness: autoDraw = False
41.6201 	EXP 	btn_neutrality: autoDraw = False
41.6201 	EXP 	btn_sadness: autoDraw = False
41.6201 	EXP 	imageStim: image = 'faces/168_m_f_s_a.jpg'
41.6201 	EXP 	imageStim: autoDraw = True
41.6201 	EXP 	btn_anger: autoDraw = True
41.6201 	EXP 	btn_disgust: autoDraw = True
41.6201 	EXP 	btn_fear: autoDraw = True
41.6201 	EXP 	btn_happiness: autoDraw = True
41.6201 	EXP 	btn_neutrality: autoDraw = True
41.6201 	EXP 	btn_sadness: autoDraw = True
41.7046 	DATA 	Mouse: Left button down, pos=(630,154)
41.7050 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'image_file': 'faces/116_m_m_a_a.jpg', 'correct_emotion': 'anger', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
41.7780 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'image_file': 'faces/116_m_m_h_b.jpg', 'correct_emotion': 'happiness', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
41.8602 	DATA 	Mouse:  Left button up, pos=(630,154)
41.8698 	EXP 	imageStim: autoDraw = False
41.8698 	EXP 	btn_anger: autoDraw = False
41.8698 	EXP 	btn_disgust: autoDraw = False
41.8698 	EXP 	btn_fear: autoDraw = False
41.8698 	EXP 	btn_happiness: autoDraw = False
41.8698 	EXP 	btn_neutrality: autoDraw = False
41.8698 	EXP 	btn_sadness: autoDraw = False
41.8698 	EXP 	imageStim: image = 'faces/116_m_m_a_a.jpg'
