image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial.started,imageStim.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,imageStim.stopped,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/168_m_f_a_a.jpg,anger,19,19,0,0,,,1,[0.046392899996135384],[0.046395799989113584],0,,,0,,,0,,,0,,,0,19,19,60,4.089986400009366,,,,,,,,,4.079932699998608,4.089986400009366,4.089986400009366,4.089986400009366,4.089986400009366,4.089986400009366,4.089986400009366,4.089986400009366,,4.13670460000867,0,,,disgust,0,1,[0.046392899996135384],[0.046395799989113584],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/079_o_f_s_a.jpg,sadness,20,20,0,0,,,1,[0.06522090002545156],[0.06522420002147555],0,,,0,,,0,,,0,,,0,20,20,34,4.226278700021794,,,,,,,,,4.216033300006529,4.226278700021794,4.226278700021794,4.226278700021794,4.226278700021794,4.226278700021794,4.226278700021794,4.226278700021794,,4.29179980000481,0,,,disgust,0,1,[0.06522090002545156],[0.06522420002147555],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/066_y_m_d_b.jpg,disgust,21,21,0,0,,,1,[0.06288739998126402],[0.06289029997424223],0,,,0,,,0,,,0,,,0,21,21,15,4.376431400014553,,,,,,,,,4.36561080001411,4.376431400014553,4.376431400014553,4.376431400014553,4.376431400014553,4.376431400014553,4.376431400014553,4.376431400014553,,4.439612000016496,0,,,disgust,1,1,[0.06288739998126402],[0.06289029997424223],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/116_m_m_s_b.jpg,sadness,22,22,0,0,,,1,[0.06993879997753538],[0.06994249997660518],0,,,0,,,0,,,0,,,0,22,22,47,4.525425700005144,,,,,,,,,4.515647600026568,4.525425700005144,4.525425700005144,4.525425700005144,4.525425700005144,4.525425700005144,4.525425700005144,4.525425700005144,,4.595658700010972,0,,,disgust,0,1,[0.06993879997753538],[0.06994249997660518],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/079_o_f_a_b.jpg,anger,23,23,0,0,,,1,[0.0696886999940034],[0.06969229999231175],0,,,0,,,0,,,0,,,0,23,23,25,4.6853744000254665,,,,,,,,,4.67517320002662,4.6853744000254665,4.6853744000254665,4.6853744000254665,4.6853744000254665,4.6853744000254665,4.6853744000254665,4.6853744000254665,,4.7553863000066485,0,,,disgust,0,1,[0.0696886999940034],[0.06969229999231175],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/004_o_m_h_a.jpg,happiness,24,24,0,0,,,1,[0.07024290002300404],[0.07024610001826659],0,,,0,,,0,,,0,,,0,24,24,6,4.8461412000178825,,,,,,,,,4.830681300023571,4.8461412000178825,4.8461412000178825,4.8461412000178825,4.8461412000178825,4.8461412000178825,4.8461412000178825,4.8461412000178825,,4.9167058000166435,0,,,disgust,0,1,[0.07024290002300404],[0.07024610001826659],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/066_y_m_h_b.jpg,happiness,25,25,0,0,,,1,[0.06292289998964407],[0.0629258000117261],0,,,0,,,0,,,0,,,0,25,25,19,5.0021464000165,,,,,,,,,4.992306300002383,5.0021464000165,5.0021464000165,5.0021464000165,5.0021464000165,5.0021464000165,5.0021464000165,5.0021464000165,,5.065354300022591,0,,,disgust,0,1,[0.06292289998964407],[0.0629258000117261],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/116_m_m_h_b.jpg,happiness,26,26,0,0,,,1,[0.06932349997805431],[0.06932729997788556],0,,,0,,,0,,,0,,,0,26,26,43,5.147807100001955,,,,,,,,,5.138986300007673,5.147807100001955,5.147807100001955,5.147807100001955,5.147807100001955,5.147807100001955,5.147807100001955,5.147807100001955,,5.2174486000149045,0,,,disgust,0,1,[0.06932349997805431],[0.06932729997788556],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/004_o_m_a_a.jpg,anger,27,27,0,0,,,1,[0.09053019998827949],[0.09053279997897334],0,,,0,,,0,,,0,,,0,27,27,0,5.302237900003092,,,,,,,,,5.29250250000041,5.302237900003092,5.302237900003092,5.302237900003092,5.302237900003092,5.302237900003092,5.302237900003092,5.302237900003092,,5.393052200000966,0,,,disgust,0,1,[0.09053019998827949],[0.09053279997897334],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
faces/066_y_m_f_a.jpg,fear,28,28,0,0,,,1,[0.08127799999783747],[0.08128100002068095],0,,,0,,,0,,,0,,,0,28,28,16,5.476640400011092,,,,,,,,,5.466865400027018,5.476640400011092,5.476640400011092,5.476640400011092,5.476640400011092,5.476640400011092,5.476640400011092,5.476640400011092,,5.558220200007781,0,,,disgust,0,1,[0.08127799999783747],[0.08128100002068095],0,,,0,,,0,,,0,,,130011,001,2025-12-05_16h03.42.698,faces_experiment,,2025.1.1,141.79007128808442,2025-12-05 16h03.45.537951 +0100,
