image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger_2.numClicks,btn_anger_2.timesOn,btn_anger_2.timesOff,btn_disgust_2.numClicks,btn_disgust_2.timesOn,btn_disgust_2.timesOff,btn_fear_2.numClicks,btn_fear_2.timesOn,btn_fear_2.timesOff,btn_happiness_2.numClicks,btn_happiness_2.timesOn,btn_happiness_2.timesOff,btn_neutrality_2.numClicks,btn_neutrality_2.timesOn,btn_neutrality_2.timesOff,btn_sadness_2.numClicks,btn_sadness_2.timesOn,btn_sadness_2.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial_face.started,trial_face.stopped,trial_response.started,btn_anger_2.started,btn_disgust_2.started,btn_fear_2.started,btn_happiness_2.started,btn_neutrality_2.started,btn_sadness_2.started,trial_response.stopped,trials.btn_anger_2.numClicks,trials.btn_anger_2.timesOn,trials.btn_anger_2.timesOff,trials.btn_disgust_2.numClicks,trials.btn_disgust_2.timesOn,trials.btn_disgust_2.timesOff,trials.btn_fear_2.numClicks,trials.btn_fear_2.timesOn,trials.btn_fear_2.timesOff,trials.btn_happiness_2.numClicks,trials.btn_happiness_2.timesOn,trials.btn_happiness_2.timesOff,clickedEmotion,correct,trials.btn_neutrality_2.numClicks,trials.btn_neutrality_2.timesOn,trials.btn_neutrality_2.timesOff,trials.btn_sadness_2.numClicks,trials.btn_sadness_2.timesOn,trials.btn_sadness_2.timesOff,image_stim.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/079_o_f_a_a.jpg,anger,39,39,0,0,,,0,,,0,,,0,,,0,,,1,[0.2881331999960821],[0.28814629999396857],0,39,39,24,22.95862189999025,,,,,,,,,22.945936399992206,22.958845399989514,22.9594505999994,22.977488199991058,22.977488199991058,22.977488199991058,22.977488199991058,22.977488199991058,22.977488199991058,23.265987799997674,0,,,0,,,0,,,0,,,sadness,0,0,,,1,[0.2881331999960821],[0.28814629999396857],22.95862189999025,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/079_o_f_d_b.jpg,disgust,40,40,0,1,[0.5598463999922387],[0.5598610000015469],0,,,0,,,0,,,0,,,0,,,0,40,40,27,23.508682100000442,,,,,,,,,23.495450699992944,23.52396819999558,23.52534119998745,23.542871499987086,23.542871499987086,23.542871499987086,23.542871499987086,23.542871499987086,23.542871499987086,24.10377649999282,1,[0.5598463999922387],[0.5598610000015469],0,,,0,,,0,,,anger,0,0,,,0,,,23.508682100000442,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_d_a.jpg,disgust,41,41,0,1,[0.5130550999892876],[0.5130625000019791],0,,,0,,,0,,,0,,,0,,,0,41,41,62,24.333476499989047,,,,,,,,,24.323859699987224,24.358471699990332,24.358805600000778,24.375832699995954,24.375832699995954,24.375832699995954,24.375832699995954,24.375832699995954,24.375832699995954,24.88966950000031,1,[0.5130550999892876],[0.5130625000019791],0,,,0,,,0,,,anger,0,0,,,0,,,24.333476499989047,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/079_o_f_f_a.jpg,fear,42,42,0,1,[0.089728599996306],[0.08973789999436121],0,,,0,,,0,,,0,,,0,,,0,42,42,28,25.06959719999577,,,,,,,,,25.057301399996504,25.220185599988326,25.221977099994547,25.24249520000012,25.24249520000012,25.24249520000012,25.24249520000012,25.24249520000012,25.24249520000012,25.33351819998643,1,[0.089728599996306],[0.08973789999436121],0,,,0,,,0,,,anger,0,0,,,0,,,25.06959719999577,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_d_a.jpg,disgust,43,43,0,1,[0.036873500008368865],[0.03688640000473242],0,,,0,,,0,,,0,,,0,,,0,43,43,2,25.566818699997384,,,,,,,,,25.554392399993958,25.58502519999456,25.585272299998906,25.601766599997063,25.601766599997063,25.601766599997063,25.601766599997063,25.601766599997063,25.601766599997063,25.639699799998198,1,[0.036873500008368865],[0.03688640000473242],0,,,0,,,0,,,anger,0,0,,,0,,,25.566818699997384,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_a_b.jpg,anger,44,44,0,1,[0.06572580001375172],[0.06573490001028404],0,,,0,,,0,,,0,,,0,,,0,44,44,37,25.877680099991267,,,,,,,,,25.862721899989992,25.891214899995248,25.891674299986335,25.908387399991625,25.908387399991625,25.908387399991625,25.908387399991625,25.908387399991625,25.908387399991625,25.9752024999907,1,[0.06572580001375172],[0.06573490001028404],0,,,0,,,0,,,anger,1,0,,,0,,,25.877680099991267,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_d_b.jpg,disgust,45,45,0,1,[0.05443150000064634],[0.05444040001020767],0,,,0,,,0,,,0,,,0,,,0,45,45,63,26.213896199988085,,,,,,,,,26.19979029998649,26.227458800000022,26.227692799991928,26.245552399996086,26.245552399996086,26.245552399996086,26.245552399996086,26.245552399996086,26.245552399996086,26.301125499987393,1,[0.05443150000064634],[0.05444040001020767],0,,,0,,,0,,,anger,0,0,,,0,,,26.213896199988085,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_f_a.jpg,fear,46,46,0,0,,,1,[0.6267203000024892],[0.626727299997583],0,,,0,,,0,,,0,,,0,46,46,64,26.517050799986464,,,,,,,,,26.503611099993577,26.552288399994723,26.55254309999873,26.56788879999658,26.56788879999658,26.56788879999658,26.56788879999658,26.56788879999658,26.56788879999658,27.19543339998927,0,,,1,[0.6267203000024892],[0.626727299997583],0,,,0,,,disgust,0,0,,,0,,,26.517050799986464,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_d_b.jpg,disgust,47,47,0,0,,,0,,,0,,,0,,,1,[0.2931239000026835],[0.2931361999944784],0,,,0,47,47,51,27.378388499986613,,,,,,,,,27.3640929999965,27.455318799999077,27.456162699993,27.47557219999726,27.47557219999726,27.47557219999726,27.47557219999726,27.47557219999726,27.47557219999726,27.769084100000327,0,,,0,,,0,,,0,,,neutrality,0,1,[0.2931239000026835],[0.2931361999944784],0,,,27.378388499986613,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_f_a.jpg,fear,48,48,0,0,,,0,,,0,,,1,[0.514239500000258],[0.5142498000059277],0,,,0,,,0,48,48,16,28.004380899990792,,,,,,,,,27.99137589999009,28.022233699986828,28.02253159999964,28.038973999995505,28.038973999995505,28.038973999995505,28.038973999995505,28.038973999995505,28.038973999995505,28.55386259999068,0,,,0,,,0,,,1,[0.514239500000258],[0.5142498000059277],happiness,0,0,,,0,,,28.004380899990792,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_n_b.jpg,neutrality,49,49,0,0,,,0,,,0,,,1,[0.040457399998558685],[0.0404666999966139],0,,,0,,,0,49,49,21,28.795023799990304,,,,,,,,,28.78090319999319,28.80951449999702,28.81019939998805,28.832519299990963,28.832519299990963,28.832519299990963,28.832519299990963,28.832519299990963,28.832519299990963,28.873686199993244,0,,,0,,,0,,,1,[0.040457399998558685],[0.0404666999966139],happiness,0,0,,,0,,,28.795023799990304,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_d_b.jpg,disgust,50,50,0,0,,,0,,,0,,,1,[0.02050900000904221],[0.020518200006335974],0,,,0,,,0,50,50,39,29.104468399993493,,,,,,,,,29.09195839999302,29.124492599992664,29.12471559998812,29.14081559999613,29.14081559999613,29.14081559999613,29.14081559999613,29.14081559999613,29.14081559999613,29.161910499999067,0,,,0,,,0,,,1,[0.02050900000904221],[0.020518200006335974],happiness,0,0,,,0,,,29.104468399993493,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_n_b.jpg,neutrality,51,51,0,0,,,0,,,0,,,1,[0.0017971000052057207],[0.0018069000070681795],0,,,0,,,0,51,51,45,29.380251899987343,,,,,,,,,29.369567299989285,29.417259699999704,29.41755879999255,29.434528999991016,29.434528999991016,29.434528999991016,29.434528999991016,29.434528999991016,29.434528999991016,29.436837799992645,0,,,0,,,0,,,1,[0.0017971000052057207],[0.0018069000070681795],happiness,0,0,,,0,,,29.380251899987343,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_s_a.jpg,sadness,52,52,0,0,,,0,,,0,,,1,[0.3754756999987876],[0.3754888999974355],0,,,0,,,0,52,52,58,29.71850549998635,,,,,,,,,29.697684899991145,29.697732299988274,29.699791999999434,29.71850549998635,29.71850549998635,29.71850549998635,29.71850549998635,29.71850549998635,29.71850549998635,30.094584099992062,0,,,0,,,0,,,1,[0.3754756999987876],[0.3754888999974355],happiness,0,0,,,0,,,,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_a_a.jpg,anger,53,53,0,0,,,0,,,0,,,1,[0.11632130001089536],[0.11634059999778401],0,,,0,,,0,53,53,60,30.259708300000057,,,,,,,,,30.245922199988854,30.39708179999434,30.39886069999193,30.420846599998185,30.420846599998185,30.420846599998185,30.420846599998185,30.420846599998185,30.420846599998185,30.537842099991394,0,,,0,,,0,,,1,[0.11632130001089536],[0.11634059999778401],happiness,0,0,,,0,,,30.259708300000057,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_n_a.jpg,neutrality,54,54,0,0,,,0,,,0,,,1,[0.2708483000023989],[0.2708573999989312],0,,,0,,,0,54,54,68,30.767250999997486,,,,,,,,,30.7543042999896,30.791879899989,30.792192499997327,30.811495299989474,30.811495299989474,30.811495299989474,30.811495299989474,30.811495299989474,30.811495299989474,31.083049499997287,0,,,0,,,0,,,1,[0.2708483000023989],[0.2708573999989312],happiness,0,0,,,0,,,30.767250999997486,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_n_a.jpg,neutrality,55,55,0,0,,,0,,,0,,,1,[0.2031795999937458],[0.20319449999078643],0,,,0,,,0,55,55,56,31.319470699992962,,,,,,,,,31.306666899996344,31.3399245999899,31.340158399994834,31.356380999990506,31.356380999990506,31.356380999990506,31.356380999990506,31.356380999990506,31.356380999990506,31.56010959998821,0,,,0,,,0,,,1,[0.2031795999937458],[0.20319449999078643],happiness,0,0,,,0,,,31.319470699992962,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_h_b.jpg,happiness,56,56,0,0,,,0,,,0,,,1,[0.09160679999331478],[0.09161819999280851],0,,,0,,,0,56,56,55,31.759279799996875,,,,,,,,,31.745333599988953,31.859920199989574,31.860571599987452,31.87906409999414,31.87906409999414,31.87906409999414,31.87906409999414,31.87906409999414,31.87906409999414,31.971761099994183,0,,,0,,,0,,,1,[0.09160679999331478],[0.09161819999280851],happiness,1,0,,,0,,,31.759279799996875,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_h_b.jpg,happiness,57,57,0,0,,,0,,,0,,,1,[0.14441940000688192],[0.14443200000096112],0,,,0,,,0,57,57,43,32.202244899992365,,,,,,,,,32.188339499989524,32.23245919999317,32.232863299999735,32.25200789999508,32.25200789999508,32.25200789999508,32.25200789999508,32.25200789999508,32.25200789999508,32.39702699999907,0,,,0,,,0,,,1,[0.14441940000688192],[0.14443200000096112],happiness,1,0,,,0,,,32.202244899992365,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_s_a.jpg,sadness,58,58,0,0,,,0,,,0,,,1,[0.08466730000509415],[0.08468189999985043],0,,,0,,,0,58,58,22,32.62000419999822,,,,,,,,,32.605872399988584,32.65434039999673,32.654611599995405,32.6730380999943,32.6730380999943,32.6730380999943,32.6730380999943,32.6730380999943,32.6730380999943,32.75834409998788,0,,,0,,,0,,,1,[0.08466730000509415],[0.08468189999985043],happiness,0,0,,,0,,,32.62000419999822,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_a_b.jpg,anger,59,59,0,0,,,0,,,0,,,1,[0.041355299996212125],[0.04136519999883603],0,,,0,,,0,59,59,13,32.98302079999121,,,,,,,,,32.97063369999523,33.013136399997165,33.01343329998781,33.032627599997795,33.032627599997795,33.032627599997795,33.032627599997795,33.032627599997795,33.032627599997795,33.0748093000002,0,,,0,,,0,,,1,[0.041355299996212125],[0.04136519999883603],happiness,0,0,,,0,,,32.98302079999121,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_f_b.jpg,fear,60,60,0,0,,,0,,,0,,,1,[0.17751190000853967],[0.17752110000583343],0,,,0,,,0,60,60,17,33.31722829998762,,,,,,,,,33.30468389998714,33.33234329998959,33.33318359999976,33.35317229999055,33.35317229999055,33.35317229999055,33.35317229999055,33.35317229999055,33.35317229999055,33.53128269998706,0,,,0,,,0,,,1,[0.17751190000853967],[0.17752110000583343],happiness,0,0,,,0,,,33.31722829998762,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_n_a.jpg,neutrality,61,61,0,0,,,0,,,0,,,1,[0.0011457999935373664],[0.0011578999983612448],0,,,0,,,0,61,61,20,33.7551523999864,,,,,,,,,33.7431571999914,33.78602449999016,33.78642279999622,33.80703809999977,33.80703809999977,33.80703809999977,33.80703809999977,33.80703809999977,33.80703809999977,33.80869549998897,0,,,0,,,0,,,1,[0.0011457999935373664],[0.0011578999983612448],happiness,0,0,,,0,,,33.7551523999864,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_s_b.jpg,sadness,62,62,0,0,,,0,,,0,,,1,[0.2045053000038024],[0.20451690000481904],0,,,0,,,0,62,62,23,34.033866099998704,,,,,,,,,34.0211469999922,34.06138279999141,34.062216599995736,34.08158749999711,34.08158749999711,34.08158749999711,34.08158749999711,34.08158749999711,34.08158749999711,34.28669059999811,0,,,0,,,0,,,1,[0.2045053000038024],[0.20451690000481904],happiness,0,0,,,0,,,34.033866099998704,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/079_o_f_h_b.jpg,happiness,63,63,0,0,,,0,,,0,,,1,[0.2181033000088064],[0.21811230000457726],0,,,0,,,0,63,63,31,34.52913469998748,,,,,,,,,34.514998499987996,34.54306009999709,34.54402859999391,34.56195889999799,34.56195889999799,34.56195889999799,34.56195889999799,34.56195889999799,34.56195889999799,34.780652999994345,0,,,0,,,0,,,1,[0.2181033000088064],[0.21811230000457726],happiness,1,0,,,0,,,34.52913469998748,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_s_b.jpg,sadness,64,64,0,0,,,0,,,0,,,1,[0.17940470000030473],[0.1794143000006443],0,,,0,,,0,64,64,59,35.021407799999,,,,,,,,,35.006344499997795,35.03550819998782,35.036653999995906,35.054971199991996,35.054971199991996,35.054971199991996,35.054971199991996,35.054971199991996,35.054971199991996,35.23509919999924,0,,,0,,,0,,,1,[0.17940470000030473],[0.1794143000006443],happiness,0,0,,,0,,,35.021407799999,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_a_b.jpg,anger,65,65,0,0,,,0,,,0,,,1,[0.19197119999444112],[0.19198099999630358],0,,,0,,,0,65,65,1,35.45405469999241,,,,,,,,,35.441814299992984,35.48799939999299,35.48860899999272,35.50231479998911,35.50231479998911,35.50231479998911,35.50231479998911,35.50231479998911,35.50231479998911,35.69485439998971,0,,,0,,,0,,,1,[0.19197119999444112],[0.19198099999630358],happiness,0,0,,,0,,,35.45405469999241,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_n_b.jpg,neutrality,66,66,0,0,,,0,,,0,,,1,[0.04451669999980368],[0.0445295000099577],0,,,0,,,0,66,66,69,35.91904719999002,,,,,,,,,35.90657319998718,35.95162119998713,35.95193819999986,35.9705083000008,35.9705083000008,35.9705083000008,35.9705083000008,35.9705083000008,35.9705083000008,36.01567459999933,0,,,0,,,0,,,1,[0.04451669999980368],[0.0445295000099577],happiness,0,0,,,0,,,35.91904719999002,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_n_a.jpg,neutrality,67,67,0,0,,,0,,,0,,,1,[0.05940600000030827],[0.05941529999836348],0,,,0,,,0,67,67,8,36.25143489999755,,,,,,,,,36.23866099999577,36.28445369999099,36.284773499995936,36.3039953999978,36.3039953999978,36.3039953999978,36.3039953999978,36.3039953999978,36.3039953999978,36.36408239998855,0,,,0,,,0,,,1,[0.05940600000030827],[0.05941529999836348],happiness,0,0,,,0,,,36.25143489999755,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/079_o_f_a_b.jpg,anger,68,68,0,0,,,0,,,0,,,1,[0.07495209999615327],[0.07496129999344703],0,,,0,,,0,68,68,25,36.548531899999944,,,,,,,,,36.536437499991735,36.663263999987976,36.66499209999165,36.68508939999447,36.68508939999447,36.68508939999447,36.68508939999447,36.68508939999447,36.68508939999447,36.76073909999104,0,,,0,,,0,,,1,[0.07495209999615327],[0.07496129999344703],happiness,0,0,,,0,,,36.548531899999944,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_n_b.jpg,neutrality,69,69,0,0,,,0,,,0,,,1,[0.0760833999956958],[0.07609599998977501],0,,,0,,,0,69,69,9,37.04644519998692,,,,,,,,,37.01942169999529,37.019496099994285,37.022369899990736,37.04644519998692,37.04644519998692,37.04644519998692,37.04644519998692,37.04644519998692,37.04644519998692,37.12312309999834,0,,,0,,,0,,,1,[0.0760833999956958],[0.07609599998977501],happiness,0,0,,,0,,,,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_a_b.jpg,anger,70,70,0,0,,,0,,,0,,,1,[0.10793860000558197],[0.1079510000126902],0,,,0,,,0,70,70,61,37.3416528999951,,,,,,,,,37.32852289998846,37.37583029999223,37.37686809999286,37.39689939998789,37.39689939998789,37.39689939998789,37.39689939998789,37.39689939998789,37.39689939998789,37.505537299992284,0,,,0,,,0,,,1,[0.10793860000558197],[0.1079510000126902],happiness,0,0,,,0,,,37.3416528999951,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_s_a.jpg,sadness,71,71,0,0,,,0,,,0,,,1,[0.0022846999927423894],[0.0022944999946048483],0,,,0,,,0,71,71,70,37.728396099992096,,,,,,,,,37.71460219999426,37.758674999990035,37.75902099999075,37.776509499992244,37.776509499992244,37.776509499992244,37.776509499992244,37.776509499992244,37.776509499992244,37.77947859998676,0,,,0,,,0,,,1,[0.0022846999927423894],[0.0022944999946048483],happiness,0,0,,,0,,,37.728396099992096,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/140_y_f_s_a.jpg,sadness,72,0,1,0,,,0,,,0,,,1,[0.021926000001258217],[0.02193299999635201],0,,,0,,,1,0,72,58,38.01363709999714,,,,,,,,,37.99962269999378,38.04529080000066,38.04564379999647,38.05983249998826,38.05983249998826,38.05983249998826,38.05983249998826,38.05983249998826,38.05983249998826,38.08220999999321,0,,,0,,,0,,,1,[0.021926000001258217],[0.02193299999635201],happiness,0,0,,,0,,,38.01363709999714,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_n_a.jpg,neutrality,73,1,1,0,,,0,,,0,,,1,[0.005386600008932874],[0.005398100009188056],0,,,0,,,1,1,73,68,38.258677199992235,,,,,,,,,38.24742109999352,38.335774899998796,38.33645269999397,38.35744259999774,38.35744259999774,38.35744259999774,38.35744259999774,38.35744259999774,38.35744259999774,38.364019899992854,0,,,0,,,0,,,1,[0.005386600008932874],[0.005398100009188056],happiness,0,0,,,0,,,38.258677199992235,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_s_b.jpg,sadness,74,2,1,0,,,0,,,0,,,1,[0.021350900002289563],[0.021362999992561527],0,,,0,,,1,2,74,47,38.5888416999951,,,,,,,,,38.57462809998833,38.62036519999674,38.6207388999901,38.637589399993885,38.637589399993885,38.637589399993885,38.637589399993885,38.637589399993885,38.637589399993885,38.659553299992695,0,,,0,,,0,,,1,[0.021350900002289563],[0.021362999992561527],happiness,0,0,,,0,,,38.5888416999951,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_h_a.jpg,happiness,75,3,1,0,,,0,,,0,,,1,[0.002352499999688007],[0.002362300001550466],0,,,0,,,1,3,75,66,38.885873399995035,,,,,,,,,38.87353709999297,38.91215619999275,38.91251699998975,38.93384409999999,38.93384409999999,38.93384409999999,38.93384409999999,38.93384409999999,38.93384409999999,38.93687649999629,0,,,0,,,0,,,1,[0.002352499999688007],[0.002362300001550466],happiness,1,0,,,0,,,38.885873399995035,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_a_a.jpg,anger,76,4,1,0,,,0,,,0,,,1,[0.02116399999067653],[0.02117369999177754],0,,,0,,,1,4,76,60,39.17595159998746,,,,,,,,,39.162596699999995,39.18964959999721,39.1899468999909,39.20671549999679,39.20671549999679,39.20671549999679,39.20671549999679,39.20671549999679,39.20671549999679,39.22845479998796,0,,,0,,,0,,,1,[0.02116399999067653],[0.02117369999177754],happiness,0,0,,,0,,,39.17595159998746,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_n_a.jpg,neutrality,77,5,1,0,,,0,,,0,,,1,[0.016806200001155958],[0.016815099996165372],0,,,0,,,1,5,77,8,39.43920719999005,,,,,,,,,39.428777599998284,39.49087629999849,39.49137049999263,39.50664289999986,39.50664289999986,39.50664289999986,39.50664289999986,39.50664289999986,39.50664289999986,39.52390889999515,0,,,0,,,0,,,1,[0.016806200001155958],[0.016815099996165372],happiness,0,0,,,0,,,39.43920719999005,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/116_m_m_s_a.jpg,sadness,78,6,1,0,,,0,,,0,,,1,[0.0019044999935431406],[0.0019148999999742955],0,,,0,,,1,6,78,46,39.69608029999654,,,,,,,,,39.68456629999855,39.77563079999527,39.776212299999315,39.79803959999117,39.79803959999117,39.79803959999117,39.79803959999117,39.79803959999117,39.79803959999117,39.80065140000079,0,,,0,,,0,,,1,[0.0019044999935431406],[0.0019148999999742955],happiness,0,0,,,0,,,39.69608029999654,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_s_b.jpg,sadness,79,7,1,0,,,0,,,0,,,1,[0.0586405000067316],[0.05864990000554826],0,,,0,,,1,7,79,11,40.04899649998697,,,,,,,,,40.03358939998725,40.05449289998796,40.05540669999027,40.075370899998234,40.075370899998234,40.075370899998234,40.075370899998234,40.075370899998234,40.075370899998234,40.13459839999268,0,,,0,,,0,,,1,[0.0586405000067316],[0.05864990000554826],happiness,0,0,,,0,,,40.04899649998697,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/066_y_m_s_a.jpg,sadness,80,8,1,0,,,0,,,0,,,1,[0.01900450000539422],[0.01901430000725668],0,,,0,,,1,8,80,22,40.370356599989464,,,,,,,,,40.35733899999468,40.3901174999919,40.39043439998932,40.407893600000534,40.407893600000534,40.407893600000534,40.407893600000534,40.407893600000534,40.407893600000534,40.42746549998992,0,,,0,,,0,,,1,[0.01900450000539422],[0.01901430000725668],happiness,0,0,,,0,,,40.370356599989464,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_n_b.jpg,neutrality,81,9,1,0,,,0,,,0,,,1,[0.053492700011702254],[0.05350560000806581],0,,,0,,,1,9,81,69,40.66644769998675,,,,,,,,,40.65359699999681,40.68589149999025,40.68617380000069,40.70294939998712,40.70294939998712,40.70294939998712,40.70294939998712,40.70294939998712,40.70294939998712,40.757003399994574,0,,,0,,,0,,,1,[0.053492700011702254],[0.05350560000806581],happiness,0,0,,,0,,,40.66644769998675,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/004_o_m_s_a.jpg,sadness,82,10,1,0,,,0,,,0,,,1,[0.0893000999931246],[0.08931219999794848],0,,,0,,,1,10,82,10,40.980109799987986,,,,,,,,,40.96728839998832,41.00727299999562,41.00752020000073,41.023576599996886,41.023576599996886,41.023576599996886,41.023576599996886,41.023576599996886,41.023576599996886,41.11349549998704,0,,,0,,,0,,,1,[0.0893000999931246],[0.08931219999794848],happiness,0,0,,,0,,,40.980109799987986,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
faces/168_m_f_a_b.jpg,anger,83,11,1,0,,,0,,,0,,,1,[0.0014804999955231324],[0.0014896999928168952],0,,,0,,,1,11,83,61,41.336235099995974,,,,,,,,,41.322615199998836,41.366554099993664,41.366849899990484,41.38645320000069,41.38645320000069,41.38645320000069,41.38645320000069,41.38645320000069,41.38645320000069,41.38859949998732,0,,,0,,,0,,,1,[0.0014804999955231324],[0.0014896999928168952],happiness,0,0,,,0,,,41.336235099995974,506656,001,2025-12-06_16h58.07.870,faces_experiment,,2025.1.1,None,2025-12-06 16h58.17.153407 +0100,
