image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,introduction_text.started,btn_start.started,introduction.stopped,btn_start.numClicks,btn_start.timesOn,btn_start.timesOff,trial.started,imageStim.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,imageStim.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/066_y_m_h_a.jpg,happiness,9,9,0,0,,,1,[0.054320800001733005],[0.054325400007655844],0,,,0,,,0,,,0,,,0,9,9,18,7.966592099983245,,,,,,,,,7.9558116999978665,7.966592099983245,7.966592099983245,7.966592099983245,7.966592099983245,7.966592099983245,7.966592099983245,7.966592099983245,8.021250999998301,0,,,disgust,0,1,[0.054320800001733005],[0.054325400007655844],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/140_y_f_n_b.jpg,neutrality,10,10,0,0,,,1,[0.08953570001176558],[0.08953960001235828],0,,,0,,,0,,,0,,,0,10,10,57,8.117265299981227,,,,,,,,,8.106901399994968,8.117265299981227,8.117265299981227,8.117265299981227,8.117265299981227,8.117265299981227,8.117265299981227,8.117265299981227,8.207124899985502,0,,,disgust,0,1,[0.08953570001176558],[0.08953960001235828],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/116_m_m_s_b.jpg,sadness,11,11,0,0,,,1,[0.008398200006922707],[0.008401700004469603],0,,,0,,,0,,,0,,,0,11,11,47,8.296395999990636,,,,,,,,,8.284895799995866,8.296395999990636,8.296395999990636,8.296395999990636,8.296395999990636,8.296395999990636,8.296395999990636,8.296395999990636,8.305159399984404,0,,,disgust,0,1,[0.008398200006922707],[0.008401700004469603],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/079_o_f_s_b.jpg,sadness,12,12,0,0,,,1,[0.044864299998153],[0.044867599994177],0,,,0,,,0,,,0,,,0,12,12,35,8.398834699997678,,,,,,,,,8.387620699999388,8.398834699997678,8.398834699997678,8.398834699997678,8.398834699997678,8.398834699997678,8.398834699997678,8.398834699997678,8.444067899981746,0,,,disgust,0,1,[0.044864299998153],[0.044867599994177],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/116_m_m_n_a.jpg,neutrality,13,13,0,0,,,1,[0.05692050000652671],[0.05692450000788085],0,,,0,,,0,,,0,,,0,13,13,44,8.5351740999904,,,,,,,,,8.521841999987373,8.5351740999904,8.5351740999904,8.5351740999904,8.5351740999904,8.5351740999904,8.5351740999904,8.5351740999904,8.59245899997768,0,,,disgust,0,1,[0.05692050000652671],[0.05692450000788085],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/066_y_m_n_a.jpg,neutrality,14,14,0,0,,,1,[0.06837930000619963],[0.06838340000831522],0,,,0,,,0,,,0,,,0,14,14,20,8.682610799995018,,,,,,,,,8.670631099987077,8.682610799995018,8.682610799995018,8.682610799995018,8.682610799995018,8.682610799995018,8.682610799995018,8.682610799995018,8.751329999999143,0,,,disgust,0,1,[0.06837930000619963],[0.06838340000831522],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/140_y_f_h_b.jpg,happiness,15,15,0,0,,,1,[0.06421690000570379],[0.06422010000096634],0,,,0,,,0,,,0,,,0,15,15,55,8.843595699989237,,,,,,,,,8.83127070000046,8.843595699989237,8.843595699989237,8.843595699989237,8.843595699989237,8.843595699989237,8.843595699989237,8.843595699989237,8.908172499999637,0,,,disgust,0,1,[0.06421690000570379],[0.06422010000096634],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/004_o_m_d_a.jpg,disgust,16,16,0,0,,,1,[0.09235759999137372],[0.09236059998511337],0,,,0,,,0,,,0,,,0,16,16,2,8.989802399999462,,,,,,,,,8.980008899990935,8.989802399999462,8.989802399999462,8.989802399999462,8.989802399999462,8.989802399999462,8.989802399999462,8.989802399999462,9.082454899995355,0,,,disgust,1,1,[0.09235759999137372],[0.09236059998511337],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/116_m_m_n_b.jpg,neutrality,17,17,0,0,,,1,[0.10234099999070168],[0.10234419998596422],0,,,0,,,0,,,0,,,0,17,17,45,9.165334599994821,,,,,,,,,9.154813200002536,9.165334599994821,9.165334599994821,9.165334599994821,9.165334599994821,9.165334599994821,9.165334599994821,9.165334599994821,9.268013699998846,0,,,disgust,0,1,[0.10234099999070168],[0.10234419998596422],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/168_m_f_s_b.jpg,sadness,18,18,0,0,,,1,[0.09455159999197349],[0.09455509998952039],0,,,0,,,0,,,0,,,0,18,18,71,9.353089799988084,,,,,,,,,9.341788599995198,9.353089799988084,9.353089799988084,9.353089799988084,9.353089799988084,9.353089799988084,9.353089799988084,9.353089799988084,9.44795349999913,0,,,disgust,0,1,[0.09455159999197349],[0.09455509998952039],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/079_o_f_n_b.jpg,neutrality,19,19,0,0,,,1,[0.09585579999838956],[0.09585909999441355],0,,,0,,,0,,,0,,,0,19,19,33,9.53819900000235,,,,,,,,,9.525825399992755,9.53819900000235,9.53819900000235,9.53819900000235,9.53819900000235,9.53819900000235,9.53819900000235,9.53819900000235,9.63436689999071,0,,,disgust,0,1,[0.09585579999838956],[0.09585909999441355],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/004_o_m_n_a.jpg,neutrality,20,20,0,0,,,1,[0.107759000005899],[0.10776260000420734],0,,,0,,,0,,,0,,,0,20,20,8,9.718012099998305,,,,,,,,,9.707369199983077,9.718012099998305,9.718012099998305,9.718012099998305,9.718012099998305,9.718012099998305,9.718012099998305,9.718012099998305,9.826107699977001,0,,,disgust,0,1,[0.107759000005899],[0.10776260000420734],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/004_o_m_a_b.jpg,anger,21,21,0,0,,,1,[0.10715180000988767],[0.10715480000362732],0,,,0,,,0,,,0,,,0,21,21,1,9.91376009999658,,,,,,,,,9.901247599977069,9.91376009999658,9.91376009999658,9.91376009999658,9.91376009999658,9.91376009999658,9.91376009999658,9.91376009999658,10.021246299991617,0,,,disgust,0,1,[0.10715180000988767],[0.10715480000362732],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/004_o_m_f_a.jpg,fear,22,22,0,0,,,1,[0.09726219999720342],[0.09726719997706823],0,,,0,,,0,,,0,,,0,22,22,4,10.111609499988845,,,,,,,,,10.098479699983727,10.111609499988845,10.111609499988845,10.111609499988845,10.111609499988845,10.111609499988845,10.111609499988845,10.111609499988845,10.209297399997013,0,,,disgust,0,1,[0.09726219999720342],[0.09726719997706823],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
faces/079_o_f_a_b.jpg,anger,23,23,0,0,,,1,[0.09009620000142604],[0.09010120001039468],0,,,0,,,0,,,0,,,0,23,23,25,10.302213799994206,,,,,,,,,10.29033379998873,10.302213799994206,10.302213799994206,10.302213799994206,10.302213799994206,10.302213799994206,10.302213799994206,10.302213799994206,10.392669900000328,0,,,disgust,0,1,[0.09009620000142604],[0.09010120001039468],0,,,0,,,0,,,0,,,,993171,001,2025-12-05_15h53.52.471,faces_experiment,,2025.1.1,135.59708136504443,2025-12-05 15h53.55.432331 +0100,
