image_file,correct_emotion,thisN,thisTrialN,thisRepN,btn_anger.numClicks,btn_anger.timesOn,btn_anger.timesOff,btn_disgust.numClicks,btn_disgust.timesOn,btn_disgust.timesOff,btn_fear.numClicks,btn_fear.timesOn,btn_fear.timesOff,btn_happiness.numClicks,btn_happiness.timesOn,btn_happiness.timesOff,btn_neutrality.numClicks,btn_neutrality.timesOn,btn_neutrality.timesOff,btn_sadness.numClicks,btn_sadness.timesOn,btn_sadness.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,trial.stopped,trials.btn_anger.numClicks,trials.btn_anger.timesOn,trials.btn_anger.timesOff,clickedEmotion,correct,trials.btn_disgust.numClicks,trials.btn_disgust.timesOn,trials.btn_disgust.timesOff,trials.btn_fear.numClicks,trials.btn_fear.timesOn,trials.btn_fear.timesOff,trials.btn_happiness.numClicks,trials.btn_happiness.timesOn,trials.btn_happiness.timesOff,trials.btn_neutrality.numClicks,trials.btn_neutrality.timesOn,trials.btn_neutrality.timesOff,trials.btn_sadness.numClicks,trials.btn_sadness.timesOn,trials.btn_sadness.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/168_m_f_s_b.jpg,sadness,45,45,0,0,,,0,,,0,,,0,,,1,[0.10317159999976866],[0.10317440002108924],0,,,0,45,45,71,12.496241899993038,,12.486716799990973,12.496241899993038,12.496241899993038,12.496241899993038,12.496241899993038,12.496241899993038,12.496241899993038,12.599615299986908,0,,,neutrality,0,0,,,0,,,0,,,1,[0.10317159999976866],[0.10317440002108924],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_d_a.jpg,disgust,46,46,0,0,,,0,,,0,,,0,,,1,[0.07536940000136383],[0.07537269999738783],0,,,0,46,46,38,12.684242899995297,,12.673876299988478,12.684242899995297,12.684242899995297,12.684242899995297,12.684242899995297,12.684242899995297,12.684242899995297,12.759791499993298,0,,,neutrality,0,0,,,0,,,0,,,1,[0.07536940000136383],[0.07537269999738783],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_s_a.jpg,sadness,47,47,0,0,,,0,,,0,,,0,,,1,[0.08989370000199415],[0.08989770000334829],0,,,0,47,47,46,12.843229599995539,,12.832746100000804,12.843229599995539,12.843229599995539,12.843229599995539,12.843229599995539,12.843229599995539,12.843229599995539,12.93331940000644,0,,,neutrality,0,0,,,0,,,0,,,1,[0.08989370000199415],[0.08989770000334829],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/140_y_f_d_b.jpg,disgust,48,48,0,0,,,0,,,0,,,0,,,1,[0.06895490002352744],[0.06895810001878999],0,,,0,48,48,51,13.031171100010397,,13.01646179999807,13.031171100010397,13.031171100010397,13.031171100010397,13.031171100010397,13.031171100010397,13.031171100010397,13.100376499991398,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06895490002352744],[0.06895810001878999],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/168_m_f_f_b.jpg,fear,49,49,0,0,,,0,,,0,,,0,,,1,[0.0829461999819614],[0.08295009998255409],0,,,0,49,49,65,13.19117490001372,,13.177240599994548,13.19117490001372,13.19117490001372,13.19117490001372,13.19117490001372,13.19117490001372,13.19117490001372,13.274358299997402,0,,,neutrality,0,0,,,0,,,0,,,1,[0.0829461999819614],[0.08295009998255409],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_h_b.jpg,happiness,50,50,0,0,,,0,,,0,,,0,,,1,[0.0834002000046894],[0.0834035000007134],0,,,0,50,50,31,13.364023800007999,,13.353749700007029,13.364023800007999,13.364023800007999,13.364023800007999,13.364023800007999,13.364023800007999,13.364023800007999,13.447617400001036,0,,,neutrality,0,0,,,0,,,0,,,1,[0.0834002000046894],[0.0834035000007134],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_a_b.jpg,anger,51,51,0,0,,,0,,,0,,,0,,,1,[0.08728109998628497],[0.08728559999144636],0,,,0,51,51,37,13.529004200012423,,13.518840000004275,13.529004200012423,13.529004200012423,13.529004200012423,13.529004200012423,13.529004200012423,13.529004200012423,13.616511600004742,0,,,neutrality,0,0,,,0,,,0,,,1,[0.08728109998628497],[0.08728559999144636],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/004_o_m_d_b.jpg,disgust,52,52,0,0,,,0,,,0,,,0,,,1,[0.08008109999354929],[0.08008449999033473],0,,,0,52,52,3,13.700353199994424,,13.690062500012573,13.700353199994424,13.700353199994424,13.700353199994424,13.700353199994424,13.700353199994424,13.700353199994424,13.78063610001118,0,,,neutrality,0,0,,,0,,,0,,,1,[0.08008109999354929],[0.08008449999033473],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/004_o_m_d_a.jpg,disgust,53,53,0,0,,,0,,,0,,,0,,,1,[0.07687780002015643],[0.07688110001618043],0,,,0,53,53,2,13.863990599988028,,13.854813699988881,13.863990599988028,13.863990599988028,13.863990599988028,13.863990599988028,13.863990599988028,13.863990599988028,13.941038499993738,0,,,neutrality,0,0,,,0,,,0,,,1,[0.07687780002015643],[0.07688110001618043],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/168_m_f_a_a.jpg,anger,54,54,0,0,,,0,,,0,,,0,,,1,[0.056440899992594495],[0.05644350001239218],0,,,0,54,54,60,14.024047000013525,,14.014274899993325,14.024047000013525,14.024047000013525,14.024047000013525,14.024047000013525,14.024047000013525,14.024047000013525,14.080647199996747,0,,,neutrality,0,0,,,0,,,0,,,1,[0.056440899992594495],[0.05644350001239218],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_f_a.jpg,fear,55,55,0,0,,,0,,,0,,,0,,,1,[0.06047360002412461],[0.06047660001786426],0,,,0,55,55,28,14.171082999993814,,14.161759300011909,14.171082999993814,14.171082999993814,14.171082999993814,14.171082999993814,14.171082999993814,14.171082999993814,14.231732399988687,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06047360002412461],[0.06047660001786426],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/168_m_f_h_b.jpg,happiness,56,56,0,0,,,0,,,0,,,0,,,1,[0.0680110999965109],[0.06802010000683367],0,,,0,56,56,67,14.323179700004403,,14.307670500013046,14.323179700004403,14.323179700004403,14.323179700004403,14.323179700004403,14.323179700004403,14.323179700004403,14.39139229999273,0,,,neutrality,0,0,,,0,,,0,,,1,[0.0680110999965109],[0.06802010000683367],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/140_y_f_s_b.jpg,sadness,57,57,0,0,,,0,,,0,,,0,,,1,[0.06127939998987131],[0.06128219998208806],0,,,0,57,57,59,14.482865400001174,,14.471627799997805,14.482865400001174,14.482865400001174,14.482865400001174,14.482865400001174,14.482865400001174,14.482865400001174,14.54433400000562,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06127939998987131],[0.06128219998208806],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/168_m_f_n_a.jpg,neutrality,58,58,0,0,,,0,,,0,,,0,,,1,[0.08966210001381114],[0.08966500000678934],0,,,0,58,58,68,14.629082100000232,,14.619382500008214,14.629082100000232,14.629082100000232,14.629082100000232,14.629082100000232,14.629082100000232,14.629082100000232,14.71891249998589,0,,,neutrality,1,0,,,0,,,0,,,1,[0.08966210001381114],[0.08966500000678934],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_s_b.jpg,sadness,59,59,0,0,,,0,,,0,,,0,,,1,[0.0677099000022281],[0.06771289999596775],0,,,0,59,59,47,14.802986499998951,,14.794020300003467,14.802986499998951,14.802986499998951,14.802986499998951,14.802986499998951,14.802986499998951,14.802986499998951,14.870884500007378,0,,,neutrality,0,0,,,0,,,0,,,1,[0.0677099000022281],[0.06771289999596775],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_a_b.jpg,anger,60,60,0,0,,,0,,,0,,,0,,,1,[0.08188129999325611],[0.08188429998699576],0,,,0,60,60,25,14.962372300011339,,14.946491500013508,14.962372300011339,14.962372300011339,14.962372300011339,14.962372300011339,14.962372300011339,14.962372300011339,15.044463300000643,0,,,neutrality,0,0,,,0,,,0,,,1,[0.08188129999325611],[0.08188429998699576],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/004_o_m_s_a.jpg,sadness,61,61,0,0,,,0,,,0,,,0,,,1,[0.06933560001198202],[0.06933840000419877],0,,,0,61,61,10,15.128234800009523,,15.118317999993451,15.128234800009523,15.128234800009523,15.128234800009523,15.128234800009523,15.128234800009523,15.128234800009523,15.197788599994965,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06933560001198202],[0.06933840000419877],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_n_b.jpg,neutrality,62,62,0,0,,,0,,,0,,,0,,,1,[0.08812150001176633],[0.08812440000474453],0,,,0,62,62,33,15.288250499987043,,15.276121800008696,15.288250499987043,15.288250499987043,15.288250499987043,15.288250499987043,15.288250499987043,15.288250499987043,15.37659940001322,0,,,neutrality,1,0,,,0,,,0,,,1,[0.08812150001176633],[0.08812440000474453],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_f_b.jpg,fear,63,63,0,0,,,0,,,0,,,0,,,1,[0.08273069999995641],[0.08273379999445751],0,,,0,63,63,41,15.461524799990002,,15.450968199991621,15.461524799990002,15.461524799990002,15.461524799990002,15.461524799990002,15.461524799990002,15.461524799990002,15.54443639999954,0,,,neutrality,0,0,,,0,,,0,,,1,[0.08273069999995641],[0.08273379999445751],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/066_y_m_n_b.jpg,neutrality,64,64,0,0,,,0,,,0,,,0,,,1,[0.06573179998667911],[0.06573470000876114],0,,,0,64,64,21,15.631323999987217,,15.62215360000846,15.631323999987217,15.631323999987217,15.631323999987217,15.631323999987217,15.631323999987217,15.631323999987217,15.697240999987116,0,,,neutrality,1,0,,,0,,,0,,,1,[0.06573179998667911],[0.06573470000876114],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/066_y_m_s_b.jpg,sadness,65,65,0,0,,,0,,,0,,,0,,,1,[0.0817739000194706],[0.08177730001625605],0,,,0,65,65,23,15.78203120001126,,15.772097200009739,15.78203120001126,15.78203120001126,15.78203120001126,15.78203120001126,15.78203120001126,15.78203120001126,15.864002199989045,0,,,neutrality,0,0,,,0,,,0,,,1,[0.0817739000194706],[0.08177730001625605],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_s_b.jpg,sadness,66,66,0,0,,,0,,,0,,,0,,,1,[0.06766860000789165],[0.06767190000391565],0,,,0,66,66,35,15.955341699998826,,15.942620799993165,15.955341699998826,15.955341699998826,15.955341699998826,15.955341699998826,15.955341699998826,15.955341699998826,16.02322400000412,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06766860000789165],[0.06767190000391565],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_n_a.jpg,neutrality,67,67,0,0,,,0,,,0,,,0,,,1,[0.06127169998944737],[0.06127470001229085],0,,,0,67,67,32,16.11491420000675,,16.103101899992907,16.11491420000675,16.11491420000675,16.11491420000675,16.11491420000675,16.11491420000675,16.11491420000675,16.176397800009,0,,,neutrality,1,0,,,0,,,0,,,1,[0.06127169998944737],[0.06127470001229085],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/079_o_f_d_b.jpg,disgust,68,68,0,0,,,0,,,0,,,0,,,1,[0.07510799998999573],[0.07511120001436211],0,,,0,68,68,27,16.260533399996348,,16.25078719999874,16.260533399996348,16.260533399996348,16.260533399996348,16.260533399996348,16.260533399996348,16.260533399996348,16.335875699995086,0,,,neutrality,0,0,,,0,,,0,,,1,[0.07510799998999573],[0.07511120001436211],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/140_y_f_f_a.jpg,fear,69,69,0,0,,,0,,,0,,,0,,,1,[0.06826480000745505],[0.06826749999891035],0,,,0,69,69,52,16.426629499997944,,16.413063699990744,16.426629499997944,16.426629499997944,16.426629499997944,16.426629499997944,16.426629499997944,16.426629499997944,16.49513009999646,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06826480000745505],[0.06826749999891035],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_n_b.jpg,neutrality,70,70,0,0,,,0,,,0,,,0,,,1,[0.07578750001266599],[0.07579030000488274],0,,,0,70,70,45,16.58031469999696,,16.56651380000403,16.58031469999696,16.58031469999696,16.58031469999696,16.58031469999696,16.58031469999696,16.58031469999696,16.656337299995357,0,,,neutrality,1,0,,,0,,,0,,,1,[0.07578750001266599],[0.07579030000488274],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
faces/116_m_m_f_a.jpg,fear,71,71,0,0,,,0,,,0,,,0,,,1,[0.06893770000897348],[0.06894130000728182],0,,,0,71,71,40,16.73951750001288,,16.730093299993314,16.73951750001288,16.73951750001288,16.73951750001288,16.73951750001288,16.73951750001288,16.73951750001288,16.80868330001249,0,,,neutrality,0,0,,,0,,,0,,,1,[0.06893770000897348],[0.06894130000728182],0,,,pilot,001,2025-12-05_13h07.40.656,faces_experiment,,2025.1.1,143.92796693219225,2025-12-05 13h07.44.239528 +0100,
